,predicted indicator,feature indicator,feature importance
35020,ndgain-id_ecos_02-raw,wdi2-NY.GDP.MKTP.CN,0.048992758448242
35021,ndgain-id_ecos_02-raw,ndgain-id_ecos_02-score,0.7961011733443792
35022,ndgain-id_ecos_02-raw,ndgain-id_ecos_06-score,0.0315500416864096
35023,ndgain-id_ecos_02-raw,ndgain-id_food_04-score,0.0145426223577738
35024,ndgain-id_ecos_02-raw,ndgain-id_habi_01-raw,0.0290477267385586
35025,ndgain-id_ecos_02-raw,ndgain-id_habi_01-score,0.0327568280257543
35026,ndgain-id_ecos_02-raw,ndgain-id_habi_02-raw,0.0069181085823794
35027,ndgain-id_ecos_02-raw,ndgain-id_habi_02-score,0.0085831903595528
35028,ndgain-id_ecos_02-raw,ndgain-id_habi_03-score,0.0103635570706591
35029,ndgain-id_ecos_02-raw,ndgain-id_heal_01-raw,0.0211439933862909
35030,ndgain-id_ecos_02-score,wdi2-NY.GDP.MKTP.CN,0.0038310885941356
35031,ndgain-id_ecos_02-score,ndgain-id_ecos_02-raw,0.9472646873895956
35032,ndgain-id_ecos_02-score,ndgain-id_ecos_06-score,0.0105218596402465
35033,ndgain-id_ecos_02-score,ndgain-id_food_04-score,0.0016660599517779
35034,ndgain-id_ecos_02-score,ndgain-id_habi_01-raw,0.0073351523706334
35035,ndgain-id_ecos_02-score,ndgain-id_habi_01-score,0.0083492652634209
35036,ndgain-id_ecos_02-score,ndgain-id_habi_02-raw,0.0038879343167705
35037,ndgain-id_ecos_02-score,ndgain-id_habi_02-score,0.0105160546332753
35038,ndgain-id_ecos_02-score,ndgain-id_habi_03-score,0.0010366828129589
35039,ndgain-id_ecos_02-score,ndgain-id_heal_01-raw,0.005591215027185
35040,ndgain-id_ecos_06-score,wdi2-NY.GDP.MKTP.CN,0.21025428726308
35041,ndgain-id_ecos_06-score,ndgain-id_ecos_02-raw,0.0849139245777152
35042,ndgain-id_ecos_06-score,ndgain-id_ecos_02-score,0.066693062372079
35043,ndgain-id_ecos_06-score,ndgain-id_food_04-score,0.0835178274672417
35044,ndgain-id_ecos_06-score,ndgain-id_habi_01-raw,0.1127035289930109
35045,ndgain-id_ecos_06-score,ndgain-id_habi_01-score,0.113197031436093
35046,ndgain-id_ecos_06-score,ndgain-id_habi_02-raw,0.0857690611733339
35047,ndgain-id_ecos_06-score,ndgain-id_habi_02-score,0.0861253965608857
35048,ndgain-id_ecos_06-score,ndgain-id_habi_03-score,0.0950239637867971
35049,ndgain-id_ecos_06-score,ndgain-id_heal_01-raw,0.061801916369763
35050,ndgain-id_food_04-score,wdi2-NY.GDP.MKTP.CN,0.120501505573278
35051,ndgain-id_food_04-score,ndgain-id_ecos_02-raw,0.0583260087871723
35052,ndgain-id_food_04-score,ndgain-id_ecos_02-score,0.0633827045528639
35053,ndgain-id_food_04-score,ndgain-id_ecos_06-score,0.0995561126047126
35054,ndgain-id_food_04-score,ndgain-id_habi_01-raw,0.0665304812068007
35055,ndgain-id_food_04-score,ndgain-id_habi_01-score,0.0696853728920098
35056,ndgain-id_food_04-score,ndgain-id_habi_02-raw,0.056925749288039
35057,ndgain-id_food_04-score,ndgain-id_habi_02-score,0.0571001391336203
35058,ndgain-id_food_04-score,ndgain-id_habi_03-score,0.3711451925273032
35059,ndgain-id_food_04-score,ndgain-id_heal_01-raw,0.0368467334341998
35060,ndgain-id_habi_01-raw,wdi2-NY.GDP.MKTP.CN,0.1172722532429151
35061,ndgain-id_habi_01-raw,ndgain-id_ecos_02-raw,0.0544277089446741
35062,ndgain-id_habi_01-raw,ndgain-id_ecos_02-score,0.0499550213263927
35063,ndgain-id_habi_01-raw,ndgain-id_ecos_06-score,0.1139008688199532
35064,ndgain-id_habi_01-raw,ndgain-id_food_04-score,0.0571837290568577
35065,ndgain-id_habi_01-raw,ndgain-id_habi_01-score,0.3891014177579856
35066,ndgain-id_habi_01-raw,ndgain-id_habi_02-raw,0.053135369048328
35067,ndgain-id_habi_01-raw,ndgain-id_habi_02-score,0.0579505147965144
35068,ndgain-id_habi_01-raw,ndgain-id_habi_03-score,0.0746033631540756
35069,ndgain-id_habi_01-raw,ndgain-id_heal_01-raw,0.0324697538523031
35070,ndgain-id_habi_01-score,wdi2-NY.GDP.MKTP.CN,0.1172722532429151
35071,ndgain-id_habi_01-score,ndgain-id_ecos_02-raw,0.0544277089446741
35072,ndgain-id_habi_01-score,ndgain-id_ecos_02-score,0.0499550213263927
35073,ndgain-id_habi_01-score,ndgain-id_ecos_06-score,0.1139008688199532
35074,ndgain-id_habi_01-score,ndgain-id_food_04-score,0.0571837290568577
35075,ndgain-id_habi_01-score,ndgain-id_habi_01-raw,0.3891014177579856
35076,ndgain-id_habi_01-score,ndgain-id_habi_02-raw,0.053135369048328
35077,ndgain-id_habi_01-score,ndgain-id_habi_02-score,0.0579505147965144
35078,ndgain-id_habi_01-score,ndgain-id_habi_03-score,0.0746033631540756
35079,ndgain-id_habi_01-score,ndgain-id_heal_01-raw,0.0324697538523031
35080,ndgain-id_habi_02-raw,wdi2-NY.GDP.MKTP.CN,0.064526518726934
35081,ndgain-id_habi_02-raw,ndgain-id_ecos_02-raw,0.0147804709147895
35082,ndgain-id_habi_02-raw,ndgain-id_ecos_02-score,0.0216680549945598
35083,ndgain-id_habi_02-raw,ndgain-id_ecos_06-score,0.025461748438381
35084,ndgain-id_habi_02-raw,ndgain-id_food_04-score,0.035859588740076
35085,ndgain-id_habi_02-raw,ndgain-id_habi_01-raw,0.0337439563969622
35086,ndgain-id_habi_02-raw,ndgain-id_habi_01-score,0.0471309851009841
35087,ndgain-id_habi_02-raw,ndgain-id_habi_02-score,0.7200143828774879
35088,ndgain-id_habi_02-raw,ndgain-id_habi_03-score,0.0253767483783987
35089,ndgain-id_habi_02-raw,ndgain-id_heal_01-raw,0.0114375454314266
35090,ndgain-id_habi_02-score,wdi2-NY.GDP.MKTP.CN,0.064526518726934
35091,ndgain-id_habi_02-score,ndgain-id_ecos_02-raw,0.0147804709147895
35092,ndgain-id_habi_02-score,ndgain-id_ecos_02-score,0.0216680549945598
35093,ndgain-id_habi_02-score,ndgain-id_ecos_06-score,0.025461748438381
35094,ndgain-id_habi_02-score,ndgain-id_food_04-score,0.035859588740076
35095,ndgain-id_habi_02-score,ndgain-id_habi_01-raw,0.0337439563969622
35096,ndgain-id_habi_02-score,ndgain-id_habi_01-score,0.0471309851009841
35097,ndgain-id_habi_02-score,ndgain-id_habi_02-raw,0.7200143828774879
35098,ndgain-id_habi_02-score,ndgain-id_habi_03-score,0.0253767483783987
35099,ndgain-id_habi_02-score,ndgain-id_heal_01-raw,0.0114375454314266
35100,ndgain-id_habi_03-score,wdi2-NY.GDP.MKTP.CN,0.0700510598173769
35101,ndgain-id_habi_03-score,ndgain-id_ecos_02-raw,0.0079817064091559
35102,ndgain-id_habi_03-score,ndgain-id_ecos_02-score,0.0076444850644075
35103,ndgain-id_habi_03-score,ndgain-id_ecos_06-score,0.014629362454509
35104,ndgain-id_habi_03-score,ndgain-id_food_04-score,0.839396885627037
35105,ndgain-id_habi_03-score,ndgain-id_habi_01-raw,0.0146293763167754
35106,ndgain-id_habi_03-score,ndgain-id_habi_01-score,0.0126820912722344
35107,ndgain-id_habi_03-score,ndgain-id_habi_02-raw,0.0109244636922613
35108,ndgain-id_habi_03-score,ndgain-id_habi_02-score,0.0201544410379188
35109,ndgain-id_habi_03-score,ndgain-id_heal_01-raw,0.0019061283083233
35110,ndgain-id_heal_01-raw,wdi2-NY.GDP.MKTP.CN,0.189863321479785
35111,ndgain-id_heal_01-raw,ndgain-id_ecos_02-raw,0.0635989872598802
35112,ndgain-id_heal_01-raw,ndgain-id_ecos_02-score,0.0502995734730267
35113,ndgain-id_heal_01-raw,ndgain-id_ecos_06-score,0.138562061824388
35114,ndgain-id_heal_01-raw,ndgain-id_food_04-score,0.0668110585402631
35115,ndgain-id_heal_01-raw,ndgain-id_habi_01-raw,0.0876598599971823
35116,ndgain-id_heal_01-raw,ndgain-id_habi_01-score,0.0776013421436824
35117,ndgain-id_heal_01-raw,ndgain-id_habi_02-raw,0.1294191610898246
35118,ndgain-id_heal_01-raw,ndgain-id_habi_02-score,0.1170888348689252
35119,ndgain-id_heal_01-raw,ndgain-id_habi_03-score,0.0790957993230421
35120,ndgain-id_heal_01-score,wdi2-NY.GDP.MKTP.CN,0.189863321479785
35121,ndgain-id_heal_01-score,ndgain-id_ecos_02-raw,0.0635989872598802
35122,ndgain-id_heal_01-score,ndgain-id_ecos_02-score,0.0502995734730267
35123,ndgain-id_heal_01-score,ndgain-id_ecos_06-score,0.138562061824388
35124,ndgain-id_heal_01-score,ndgain-id_food_04-score,0.0668110585402631
35125,ndgain-id_heal_01-score,ndgain-id_habi_01-raw,0.0876598599971823
35126,ndgain-id_heal_01-score,ndgain-id_habi_01-score,0.0776013421436824
35127,ndgain-id_heal_01-score,ndgain-id_habi_02-raw,0.1294191610898246
35128,ndgain-id_heal_01-score,ndgain-id_habi_02-score,0.1170888348689252
35129,ndgain-id_heal_01-score,ndgain-id_habi_03-score,0.0790957993230421
35130,ndgain-id_heal_02-raw,wdi2-NY.GDP.MKTP.CN,0.3684732236853659
35131,ndgain-id_heal_02-raw,ndgain-id_ecos_02-raw,0.0210298476780249
35132,ndgain-id_heal_02-raw,ndgain-id_ecos_02-score,0.0200300289688092
