,feature indicator,feature importance,predicted indicator
990,wdi-DC.DAC.LUXL.CD,0.0218070660390543,ohi-ao-future
991,wdi-HD.HCI.OVRL.LB,0.3787454904575219,ohi-ao-future
992,wdi2-SL.UEM.1524.NE.ZS,0.0297346307685019,ohi-ao-future
993,ihme-thyroid-cancer,0.096309760194606,ohi-ao-future
994,wdi-BN.CAB.XOKA.CD,0.0122061108710064,ohi-ao-future
995,key-wdi2-NE.TRD.GNFS.ZS,0.0275671115166633,ohi-ao-future
996,ohi-cp-resilience,0.2345436562397413,ohi-ao-future
997,paris-96,0.0251084876690167,ohi-ao-future
998,ihme-bipolar-disorder,0.111037079210252,ohi-ao-future
999,wdi2-SE.PRM.AGES,0.0629406070336359,ohi-ao-future
1000,ihme-brain-and-central-nervous-system-cancer,0.0170376299744481,ohi-ao-pressures
1001,ihme-acne-vulgaris,0.0686230860337774,ohi-ao-pressures
1002,wdi2-NY.GNP.MKTP.CN,0.0215025723894995,ohi-ao-pressures
1003,ndgain-id_infr_01-raw,0.1319404762318992,ohi-ao-pressures
1004,paris-99,0.01657715609817,ohi-ao-pressures
1005,ihme-inflammatory-bowel-disease,0.0513798689448352,ohi-ao-pressures
1006,wdi2-SH.MED.PHYS.ZS,0.0490467248854904,ohi-ao-pressures
1007,wdi-EG.FEC.RNEW.ZS,0.0373372839993655,ohi-ao-pressures
1008,ihme-aortic-aneurysm,0.0463791035675968,ohi-ao-pressures
1009,ohi-hab-pressures,0.5601760978749175,ohi-ao-pressures
1010,ohi-np-resilience,0.3533567865166017,ohi-ao-resilience
1011,paris-153,0.0392729250273388,ohi-ao-resilience
1012,ihme-aortic-aneurysm,0.0248539501830149,ohi-ao-resilience
1013,wdi-FR.INR.LEND,0.0156238716616235,ohi-ao-resilience
1014,wdi2-SP.POP.7579.MA.5Y,0.0982313462845922,ohi-ao-resilience
1015,wdi2-SP.POP.7074.MA.5Y,0.0413340887769196,ohi-ao-resilience
1016,ohi-spp-resilience,0.3236742858023345,ohi-ao-resilience
1017,wdi2-SP.POP.1564.TO,0.0516500266063017,ohi-ao-resilience
1018,wdi2-TM.TAX.MRCH.SM.AR.ZS,0.0193818344533097,ohi-ao-resilience
1019,ldc-XCON-Index,0.032620884687963,ohi-ao-resilience
1020,paris-31,0.1515716804564046,ohi-ao-score
1021,wdi2-NV.AGR.TOTL.KN,0.0427114516164943,ohi-ao-score
1022,wdi2-NE.IMP.GNFS.ZS,0.0410217176900274,ohi-ao-score
1023,ihme-trachoma,0.0348478912182193,ohi-ao-score
1024,ohi-ao-pressures,0.0640947856873961,ohi-ao-score
1025,paris-42,0.4957784927286697,ohi-ao-score
1026,ihme-dermatitis,0.0350625000642658,ohi-ao-score
1027,wdi2-SL.TLF.ACTI.1524.FE.ZS,0.0354662035741226,ohi-ao-score
1028,wdi2-MS.MIL.XPRT.KD,0.0282609961410509,ohi-ao-score
1029,wdi2-SP.ADO.TFRT,0.0711842808233488,ohi-ao-score
1030,paris-88,0.0187266077270693,ohi-ao-status
1031,wdi-FI.RES.TOTL.CD,0.0520960113741758,ohi-ao-status
1032,wdi-FS.AST.PRVT.GD.ZS,0.0743507171742195,ohi-ao-status
1033,wdi-FM.AST.PRVT.GD.ZS,0.0831719697965931,ohi-ao-status
1034,key-egov-egi,0.3223709676453263,ohi-ao-status
1035,wdi2-SH.DYN.2024,0.0538180210755632,ohi-ao-status
1036,ndgain-id_food_03-score,0.0454430933625051,ohi-ao-status
1037,wdi2-NY.GDP.FCST.CD,0.0648358318826542,ohi-ao-status
1038,ihme-diphtheria,0.1599479388715768,ohi-ao-status
1039,ihme-multiple-myeloma,0.1252388410903163,ohi-ao-status
1040,epi-OZD,0.0880057738437153,ohi-ao-trend
1041,wdi2-NE.EXP.GNFS.KD,0.1463914670363331,ohi-ao-trend
1042,ihme-dietary-iron-deficiency,0.1136305603373502,ohi-ao-trend
1043,itu-pc4,0.0816630700008931,ohi-ao-trend
1044,wdi2-SE.PRM.CUAT.MA.ZS,0.1002868587293918,ohi-ao-trend
1045,wdi2-SP.REG.BRTH.RU.ZS,0.0726816929484099,ohi-ao-trend
1046,hdr-97106,0.0839630516388138,ohi-ao-trend
1047,ndgain-id_infr_02-score,0.0785470011564386,ohi-ao-trend
1048,wdi-IQ.SCI.MTHD,0.1294454465686374,ohi-ao-trend
1049,ssi-7,0.1053850777400164,ohi-ao-trend
1050,ndgain-id_infr_01-score,0.0779149826858075,ohi-bd-future
1051,key-ohi-index-score,0.4069478358385404,ohi-bd-future
1052,wdi2-SH.H2O.BASW.ZS,0.0559764691989936,ohi-bd-future
1053,hdr-48806,0.0719811730123881,ohi-bd-future
1054,key-mvi-ldc-GNI,0.1179989597292972,ohi-bd-future
1055,wdi2-SL.EMP.SELF.FE.ZS,0.0547481109444957,ohi-bd-future
1056,wdi-AG.LND.ARBL.HA,0.0585789109847288,ohi-bd-future
1057,paris-45,0.027294111148174,ohi-bd-future
1058,unicef-wash10,0.0375392728466901,ohi-bd-future
1059,wdi2-SP.POP.2529.MA.5Y,0.0910201736108843,ohi-bd-future
1060,wdi-IQ.CPA.PROT.XQ,0.0852095910713286,ohi-bd-score
1061,ohi-fis-resilience,0.0960034602672619,ohi-bd-score
1062,ndgain-id_soci_03-score,0.1359840178533987,ohi-bd-score
1063,wdi-AG.LND.ARBL.HA,0.0960925609786839,ohi-bd-score
